code_universite;code_etablissement;code_domaine;inscrits_f;inscrits_m;annee
3;301;53;44;18;2023
3;301;43;23;4;2023
3;301;43;12;0;2023
3;301;53;7;10;2023
3;301;44;51;1;2023
3;301;44;55;1;2023
3;301;44;28;1;2023
3;301;44;40;24;2023
3;301;44;14;2;2023
3;301;44;23;3;2023
3;301;44;23;4;2023
3;301;44;26;3;2023
3;301;44;30;5;2023
3;301;44;14;3;2023
3;301;44;9;1;2023
3;301;44;8;1;2023
3;301;41;3;7;2023
3;301;44;17;3;2023
3;301;44;7;3;2023
3;301;44;14;3;2023
3;301;44;9;0;2023
3;301;44;13;8;2023
3;301;44;5;4;2023
3;301;41;2;4;2023
3;301;44;6;4;2023
3;301;44;4;6;2023
3;301;43;76;15;2023
3;301;43;58;13;2023
3;301;43;45;11;2023
3;301;43;105;18;2023
3;301;43;75;9;2023
3;301;62;56;13;2023
3;301;62;38;13;2023
3;301;44;30;26;2023
3;301;44;22;8;2023
3;301;44;20;5;2023
3;301;44;12;5;2023
3;301;44;10;1;2023
3;301;44;14;3;2023
3;301;44;11;2;2023
3;301;41;11;15;2023
3;301;41;13;13;2023
3;301;41;7;6;2023
3;301;41;5;4;2023
3;301;41;12;3;2023
3;301;41;11;5;2023
3;301;41;5;2;2023
3;301;41;9;2;2023
3;301;53;31;37;2023
3;301;53;32;35;2023
3;301;53;71;95;2023
3;301;44;12;3;2023
3;301;44;8;11;2023
3;301;44;72;23;2023
3;301;81;16;2;2023
3;301;81;10;1;2023
3;301;41;12;12;2023
3;301;41;17;9;2023
3;301;41;5;2;2023
3;301;43;15;0;2023
3;301;43;15;4;2023
3;301;43;73;12;2023
3;301;43;41;2;2023
3;301;43;20;3;2023
3;301;44;14;4;2023
3;301;44;10;6;2023
3;301;44;12;4;2023
3;301;42;5;19;2023
3;301;42;19;16;2023
3;301;43;20;5;2023
3;301;43;10;5;2023
3;301;42;53;99;2023
3;301;42;50;79;2023
3;301;42;23;31;2023
3;301;42;9;8;2023
3;301;44;20;7;2023
3;301;44;16;8;2023
3;301;43;73;15;2023
3;301;43;63;7;2023
3;301;43;46;2;2023
3;301;43;47;10;2023
3;301;43;41;2;2023
3;301;43;28;6;2023
3;301;44;23;9;2023
3;301;44;18;16;2023
3;301;53;40;34;2023
3;301;53;49;23;2023
3;301;53;35;27;2023
3;301;53;8;13;2023
3;301;44;6;5;2023
3;301;44;6;1;2023
3;301;44;4;5;2023
3;301;44;7;1;2023
3;301;44;6;3;2023
3;301;44;2;4;2023
3;301;44;28;5;2023
3;301;44;15;4;2023
3;301;44;44;16;2023
3;301;44;51;15;2023
3;301;44;26;9;2023
3;301;53;47;20;2023
3;301;44;127;24;2023
3;301;44;30;5;2023
3;301;44;19;3;2023
3;301;44;15;4;2023
3;301;44;31;4;2023
3;301;44;9;0;2023
3;301;44;24;1;2023
3;301;44;10;1;2023
3;301;44;22;3;2023
3;301;44;11;0;2023
3;301;81;14;1;2023
3;301;81;11;1;2023
3;301;53;26;10;2023
3;301;53;9;8;2023
3;301;42;32;52;2023
3;301;42;55;55;2023
3;301;42;42;51;2023
6;612;62;17;14;2023
6;612;62;24;9;2023
6;612;62;29;8;2023
6;612;62;17;3;2023
6;612;62;21;3;2023
6;612;62;24;6;2023
6;613;62;6;4;2023
6;613;62;6;5;2023
6;613;62;18;6;2023
6;613;44;10;4;2023
6;613;44;9;14;2023
6;613;44;8;8;2023
6;613;62;7;13;2023
6;613;53;9;4;2023
6;613;53;11;7;2023
6;613;53;14;7;2023
6;613;53;8;12;2023
6;613;53;6;18;2023
6;613;53;11;14;2023
6;610;71;46;34;2023
6;610;71;59;61;2023
6;610;71;56;34;2023
6;609;42;81;39;2023
6;609;42;21;32;2023
6;609;42;17;6;2023
6;609;42;13;4;2023
6;609;42;15;6;2023
6;609;42;8;8;2023
6;609;42;16;14;2023
6;609;53;9;9;2023
6;609;42;7;4;2023
6;609;42;15;8;2023
6;609;42;105;168;2023
6;609;42;122;133;2023
6;609;42;29;6;2023
6;609;42;83;85;2023
6;608;43;37;3;2023
6;608;43;12;1;2023
6;608;43;11;0;2023
6;608;43;20;1;2023
6;608;43;4;0;2023
6;608;43;18;3;2023
6;608;43;10;2;2023
6;608;43;13;1;2023
6;608;43;14;0;2023
6;608;43;6;1;2023
6;608;62;17;1;2023
6;608;62;13;1;2023
6;608;62;13;2;2023
6;608;62;12;1;2023
6;608;81;4;0;2023
6;608;81;14;3;2023
6;608;81;15;1;2023
6;608;81;25;3;2023
6;608;81;37;4;2023
6;608;81;12;1;2023
6;608;51;57;3;2023
6;608;43;36;5;2023
6;608;43;26;1;2023
6;607;22;86;47;2023
6;607;22;32;13;2023
6;607;22;22;7;2023
6;607;22;15;12;2023
6;607;22;17;4;2023
6;607;11;183;19;2023
6;607;11;201;32;2023
6;607;11;105;12;2023
6;607;11;29;1;2023
6;607;22;34;10;2023
6;607;22;36;2;2023
6;607;22;18;1;2023
6;607;22;45;4;2023
6;607;22;33;3;2023
6;611;83;16;11;2023
6;611;83;21;10;2023
6;611;83;9;6;2023
6;611;83;165;294;2023
6;611;83;146;186;2023
6;611;83;119;178;2023
6;611;83;17;13;2023
6;611;83;20;8;2023
6;606;22;24;6;2023
6;606;22;14;1;2023
6;606;22;0;25;2023
6;606;11;265;38;2023
6;606;11;153;13;2023
6;606;22;24;3;2023
6;606;22;25;2;2023
6;606;22;126;37;2023
6;606;22;42;15;2023
6;606;22;45;12;2023
6;606;22;40;10;2023
6;606;22;33;3;2023
6;606;22;35;4;2023
6;606;22;16;9;2023
6;606;22;13;2;2023
6;606;22;64;21;2023
6;606;22;29;3;2023
6;606;22;31;7;2023
6;606;22;37;14;2023
6;606;22;4;3;2023
6;606;34;56;17;2023
6;606;34;26;5;2023
6;606;34;15;3;2023
6;606;11;55;2;2023
6;605;42;52;72;2023
6;605;42;56;43;2023
6;605;42;33;37;2023
6;605;22;51;23;2023
6;605;22;39;6;2023
6;605;22;35;5;2023
6;605;22;7;2;2023
6;605;22;5;0;2023
6;605;22;10;0;2023
6;605;42;11;7;2023
6;605;42;13;4;2023
6;604;21;22;7;2023
6;604;21;12;3;2023
6;604;21;2;1;2023
6;604;21;12;0;2023
6;604;21;15;0;2023
6;604;21;7;0;2023
6;604;21;40;10;2023
6;604;21;61;14;2023
6;604;21;64;12;2023
6;604;21;35;5;2023
6;604;21;19;1;2023
6;604;21;18;4;2023
6;604;21;16;9;2023
6;604;21;16;2;2023
6;604;21;5;1;2023
6;603;21;17;18;2023
6;603;21;20;8;2023
6;603;21;7;12;2023
6;603;21;2;2;2023
6;603;21;3;1;2023
6;603;21;2;0;2023
6;615;53;69;26;2023
6;601;31;20;9;2023
6;601;42;112;113;2023
6;601;42;102;58;2023
6;601;42;14;6;2023
6;601;42;17;4;2023
6;601;31;20;20;2023
6;601;32;10;4;2023
6;601;34;29;8;2023
6;601;34;8;6;2023
6;601;34;24;8;2023
6;601;34;11;2;2023
6;601;34;47;4;2023
6;601;34;26;5;2023
6;601;31;24;6;2023
6;601;34;58;8;2023
6;601;34;38;17;2023
6;601;34;14;7;2023
6;601;34;6;6;2023
6;601;31;11;6;2023
6;601;31;49;12;2023
6;601;31;18;9;2023
6;601;83;21;16;2023
6;601;31;22;11;2023
6;601;34;25;8;2023
6;601;34;4;2;2023
6;601;34;296;111;2023
6;601;34;136;25;2023
6;601;32;15;13;2023
6;601;32;20;4;2023
6;601;32;24;6;2023
6;601;31;82;16;2023
6;601;31;23;10;2023
6;601;31;146;19;2023
6;601;31;113;21;2023
6;601;31;26;4;2023
6;601;31;31;2;2023
6;601;62;12;8;2023
6;601;31;19;7;2023
6;601;31;348;180;2023
6;601;31;245;99;2023
6;601;32;366;123;2023
6;601;32;187;52;2023
6;601;32;22;14;2023
6;601;32;33;4;2023
6;601;32;61;9;2023
6;601;32;119;30;2023
6;601;32;39;7;2023
6;601;32;44;9;2023
6;601;32;37;8;2023
6;601;31;38;11;2023
6;601;42;33;9;2023
6;601;34;63;12;2023
6;602;62;8;4;2023
6;602;62;4;0;2023
6;602;62;14;1;2023
6;602;62;15;4;2023
6;602;62;12;2;2023
6;602;62;6;3;2023
7;716;71;32;2;2023
7;716;71;36;5;2023
7;716;71;20;2;2023
7;716;71;37;4;2023
7;716;71;33;4;2023
7;716;71;29;4;2023
7;716;72;39;1;2023
7;716;72;41;1;2023
7;716;72;29;0;2023
7;716;71;10;0;2023
7;716;71;17;2;2023
7;716;71;19;0;2023
7;716;71;21;1;2023
7;716;71;12;1;2023
7;715;53;19;6;2023
7;715;53;14;8;2023
7;715;53;14;11;2023
7;715;53;4;18;2023
7;715;53;40;37;2023
7;715;53;30;20;2023
7;715;53;26;54;2023
7;715;53;5;4;2023
7;715;51;17;11;2023
7;715;41;6;11;2023
7;715;41;15;4;2023
7;715;44;35;10;2023
7;715;44;10;0;2023
7;715;44;15;3;2023
7;715;44;5;1;2023
7;715;44;2;2;2023
7;715;44;8;1;2023
7;715;44;2;1;2023
7;715;44;9;1;2023
7;715;44;26;9;2023
7;715;44;30;37;2023
7;715;44;19;6;2023
7;715;44;7;1;2023
7;715;44;7;0;2023
7;715;44;23;8;2023
7;715;44;59;9;2023
7;715;44;15;3;2023
7;715;44;20;2;2023
7;715;44;15;1;2023
7;715;53;44;38;2023
7;715;53;41;25;2023
7;715;53;57;28;2023
7;715;53;40;14;2023
7;715;41;26;14;2023
7;715;41;3;4;2023
7;715;41;2;0;2023
7;715;41;5;5;2023
7;715;41;4;2;2023
7;715;41;5;1;2023
7;715;41;7;8;2023
7;715;41;5;3;2023
7;715;42;53;53;2023
7;715;42;34;32;2023
7;715;42;38;69;2023
7;714;53;40;36;2023
7;714;53;36;26;2023
7;714;53;34;21;2023
7;714;53;11;7;2023
7;714;42;20;28;2023
7;714;42;20;24;2023
7;714;42;23;21;2023
7;714;53;40;36;2023
7;714;53;36;26;2023
7;714;53;34;21;2023
7;714;42;12;6;2023
7;714;53;3;0;2023
7;714;42;6;1;2023
7;714;53;13;13;2023
7;714;53;13;9;2023
7;714;53;10;9;2023
7;714;53;23;22;2023
7;714;53;28;22;2023
7;714;53;18;18;2023
7;714;53;5;4;2023
7;714;53;10;11;2023
7;714;53;2;3;2023
7;714;53;5;4;2023
7;714;53;2;2;2023
7;714;53;2;0;2023
7;714;53;9;10;2023
7;714;53;4;3;2023
7;714;53;3;8;2023
7;714;53;0;1;2023
7;714;53;0;1;2023
7;714;53;4;11;2023
7;714;53;3;4;2023
7;712;71;68;71;2023
7;712;71;56;48;2023
7;712;71;55;40;2023
7;711;42;44;17;2023
7;711;42;31;9;2023
7;711;42;40;6;2023
7;711;42;15;5;2023
7;711;42;16;7;2023
7;711;53;77;82;2023
7;711;53;50;30;2023
7;711;53;62;25;2023
7;711;42;23;8;2023
7;711;42;11;6;2023
7;711;42;9;7;2023
7;711;42;10;5;2023
7;711;42;14;1;2023
7;711;42;63;83;2023
7;711;42;45;51;2023
7;711;42;41;37;2023
7;711;42;23;10;2023
7;711;42;14;8;2023
7;711;42;76;56;2023
7;711;42;61;39;2023
7;711;42;57;38;2023
7;711;42;27;7;2023
7;711;42;13;10;2023
7;710;31;40;8;2023
7;710;31;15;8;2023
7;710;31;18;7;2023
7;710;31;10;10;2023
7;710;31;8;5;2023
7;710;42;82;67;2023
7;710;42;54;71;2023
7;710;42;26;52;2023
7;710;42;18;7;2023
7;710;42;12;10;2023
7;710;34;8;7;2023
7;710;31;34;8;2023
7;710;31;19;9;2023
7;710;34;23;12;2023
7;710;34;121;77;2023
7;710;34;58;7;2023
7;710;31;27;8;2023
7;710;31;31;1;2023
7;710;31;23;11;2023
7;710;31;0;1;2023
7;710;31;7;4;2023
7;710;31;2;0;2023
7;710;31;2;0;2023
7;710;31;0;1;2023
7;710;31;10;4;2023
7;710;31;309;217;2023
7;710;31;181;53;2023
7;710;31;65;28;2023
7;710;31;26;12;2023
7;710;31;93;28;2023
7;710;31;19;6;2023
7;710;31;44;14;2023
7;710;31;92;23;2023
7;710;31;22;5;2023
7;710;31;26;2;2023
7;709;53;9;12;2023
7;709;53;15;13;2023
7;709;42;77;55;2023
7;709;42;37;38;2023
7;709;42;34;47;2023
7;709;53;3;9;2023
7;709;53;1;14;2023
7;709;53;17;9;2023
7;709;53;29;24;2023
7;709;42;17;9;2023
7;709;42;13;10;2023
7;709;42;34;41;2023
7;709;42;28;32;2023
7;709;53;5;7;2023
7;709;53;43;85;2023
7;709;53;19;77;2023
7;709;52;20;11;2023
7;709;52;17;23;2023
7;709;53;8;20;2023
7;709;53;9;17;2023
7;709;51;13;8;2023
7;709;51;26;12;2023
7;709;51;16;12;2023
7;709;42;17;35;2023
7;709;42;28;38;2023
7;709;42;30;41;2023
7;709;53;16;16;2023
7;709;53;10;48;2023
7;709;53;11;8;2023
7;709;42;54;58;2023
7;709;42;66;55;2023
7;709;53;35;31;2023
7;709;53;28;17;2023
7;709;53;30;16;2023
7;709;52;36;60;2023
7;709;52;6;6;2023
7;709;52;18;16;2023
7;709;53;21;64;2023
7;709;53;13;13;2023
7;709;53;14;30;2023
7;709;53;24;27;2023
7;709;53;13;42;2023
7;709;53;7;19;2023
7;709;53;2;14;2023
7;709;42;23;41;2023
7;709;42;32;24;2023
7;709;42;31;15;2023
7;713;62;11;1;2023
7;713;62;8;4;2023
7;713;62;9;1;2023
7;713;62;9;2;2023
7;713;62;11;1;2023
7;713;62;2;0;2023
7;713;62;3;0;2023
7;713;62;1;0;2023
7;713;62;2;1;2023
7;713;62;1;1;2023
7;713;62;2;0;2023
7;713;62;0;1;2023
7;713;62;1;0;2023
7;713;62;3;0;2023
7;713;62;9;5;2023
7;713;62;1;0;2023
7;713;62;1;1;2023
7;713;62;3;0;2023
7;713;62;2;1;2023
7;713;62;3;3;2023
7;713;62;26;15;2023
7;713;62;12;9;2023
7;713;62;20;8;2023
7;713;62;19;6;2023
7;713;62;20;2;2023
7;713;62;20;3;2023
7;713;62;13;3;2023
7;713;62;10;0;2023
7;713;62;12;4;2023
7;713;62;8;0;2023
7;713;62;8;0;2023
7;713;62;11;0;2023
7;713;62;10;1;2023
7;713;81;1;0;2023
7;713;81;1;1;2023
7;713;81;1;0;2023
7;713;81;1;1;2023
7;713;62;1;1;2023
7;713;62;1;1;2023
7;713;62;2;0;2023
7;713;62;3;0;2023
7;708;21;12;4;2023
7;708;21;9;2;2023
7;708;21;14;5;2023
7;708;21;19;1;2023
7;708;21;21;1;2023
7;708;21;15;4;2023
7;708;21;9;3;2023
7;708;21;23;5;2023
7;708;21;25;10;2023
7;708;21;27;4;2023
7;708;21;24;5;2023
7;708;21;35;4;2023
7;708;21;125;30;2023
7;708;21;11;4;2023
7;708;21;22;3;2023
7;708;21;14;0;2023
7;708;21;7;1;2023
7;708;21;12;1;2023
7;708;21;14;1;2023
7;708;21;8;1;2023
7;708;22;35;19;2023
7;708;22;8;0;2023
7;708;22;5;0;2023
7;708;21;171;36;2023
7;708;21;81;68;2023
7;708;21;65;20;2023
7;708;21;39;14;2023
7;708;21;22;7;2023
7;708;21;0;12;2023
7;708;21;16;7;2023
7;708;21;12;6;2023
7;708;21;151;27;2023
7;708;21;116;22;2023
7;708;21;65;11;2023
7;708;21;42;8;2023
7;708;21;62;27;2023
7;708;21;13;1;2023
7;708;21;39;8;2023
7;708;21;15;7;2023
7;708;21;10;2;2023
7;708;21;3;0;2023
7;708;21;10;0;2023
7;708;21;14;4;2023
7;708;21;7;1;2023
7;708;21;16;4;2023
7;708;21;7;4;2023
7;708;21;14;5;2023
7;708;21;5;4;2023
7;708;21;17;1;2023
7;708;21;9;1;2023
7;707;22;20;12;2023
7;707;22;15;1;2023
7;707;31;25;8;2023
7;707;31;26;1;2023
7;707;34;164;68;2023
7;707;34;48;6;2023
7;707;34;55;12;2023
7;707;31;86;34;2023
7;707;31;19;11;2023
7;707;31;21;5;2023
7;707;31;324;145;2023
7;707;31;174;56;2023
7;707;31;17;4;2023
7;707;31;91;33;2023
7;707;31;83;26;2023
7;706;21;12;19;2023
7;706;21;3;9;2023
7;706;21;3;13;2023
7;706;21;8;11;2023
7;706;21;31;23;2023
7;706;21;14;10;2023
7;706;21;8;10;2023
7;706;21;15;15;2023
7;706;21;10;5;2023
7;706;21;8;15;2023
7;706;21;8;10;2023
7;706;21;8;11;2023
7;706;21;4;9;2023
7;705;82;22;3;2023
7;705;82;16;2;2023
7;705;82;89;63;2023
7;705;82;105;27;2023
7;705;82;81;60;2023
7;705;82;57;18;2023
7;705;82;10;8;2023
7;705;82;13;2;2023
7;705;82;86;43;2023
7;705;82;46;18;2023
7;705;82;12;2;2023
7;705;82;17;5;2023
7;705;82;27;8;2023
7;705;82;13;4;2023
7;705;82;8;2;2023
7;705;53;16;6;2023
7;705;82;8;10;2023
7;705;82;18;5;2023
7;705;82;28;13;2023
7;705;82;29;8;2023
7;702;22;23;4;2023
7;702;22;29;1;2023
7;702;34;86;30;2023
7;702;34;47;6;2023
7;702;34;22;5;2023
7;702;33;11;5;2023
7;702;22;283;50;2023
7;702;22;92;4;2023
7;702;22;35;8;2023
7;702;22;8;4;2023
7;702;22;20;3;2023
7;702;22;7;1;2023
7;702;22;2;0;2023
7;702;22;1;1;2023
7;702;22;34;4;2023
7;702;22;19;5;2023
7;702;22;162;37;2023
7;702;22;143;19;2023
7;702;22;71;15;2023
7;702;22;7;3;2023
7;702;22;17;8;2023
7;702;22;16;6;2023
7;702;22;13;6;2023
7;702;22;2;1;2023
7;702;22;2;1;2023
7;702;22;60;21;2023
7;702;22;21;7;2023
7;702;22;321;149;2023
7;702;22;161;51;2023
7;702;22;125;40;2023
7;702;22;5;2;2023
7;702;22;9;4;2023
7;702;22;4;1;2023
7;702;22;2;0;2023
7;702;22;2;0;2023
7;702;22;100;49;2023
7;702;22;47;11;2023
7;702;22;43;13;2023
7;702;22;4;2;2023
7;702;22;6;5;2023
7;702;22;4;4;2023
7;702;22;2;0;2023
7;702;22;1;1;2023
7;702;22;19;17;2023
7;702;22;19;5;2023
7;702;22;8;7;2023
7;702;22;9;3;2023
7;702;22;11;1;2023
7;702;22;5;2;2023
7;702;34;84;48;2023
7;702;34;38;7;2023
7;702;34;18;7;2023
7;702;34;20;10;2023
7;702;34;17;2;2023
7;702;22;11;6;2023
7;702;22;10;4;2023
7;703;32;19;10;2023
7;703;32;14;3;2023
7;703;32;2;1;2023
7;703;32;6;14;2023
7;703;32;1;2;2023
7;703;32;11;7;2023
7;703;32;11;7;2023
7;703;32;26;7;2023
7;703;32;15;4;2023
7;703;32;688;193;2023
7;703;32;97;22;2023
7;703;32;72;10;2023
7;703;32;30;16;2023
7;703;32;37;6;2023
7;703;32;18;7;2023
7;703;32;85;21;2023
7;703;32;77;11;2023
7;703;32;281;60;2023
7;703;32;276;74;2023
7;703;32;10;2;2023
7;703;32;11;1;2023
7;703;32;4;5;2023
7;703;32;2;3;2023
7;703;32;5;6;2023
7;703;32;43;17;2023
7;703;32;74;10;2023
7;703;32;100;33;2023
7;703;32;108;31;2023
7;703;32;8;8;2023
7;703;32;10;10;2023
7;703;32;5;7;2023
7;703;32;4;4;2023
7;703;32;2;2;2023
7;703;32;19;8;2023
7;703;32;29;11;2023
7;703;71;26;4;2023
7;703;71;20;29;2023
7;703;71;14;27;2023
7;703;71;17;3;2023
7;703;71;60;8;2023
7;703;71;24;28;2023
7;703;71;20;7;2023
7;703;71;95;31;2023
7;703;71;34;9;2023
7;703;71;27;5;2023
7;703;71;22;7;2023
7;703;71;29;12;2023
7;703;71;32;8;2023
7;703;71;18;3;2023
7;703;71;43;12;2023
7;703;71;13;12;2023
7;703;71;40;19;2023
7;703;71;48;17;2023
7;703;71;52;4;2023
7;703;71;34;8;2023
7;703;71;30;5;2023
7;703;71;8;45;2023
7;703;71;18;2;2023
7;703;71;48;9;2023
7;703;71;45;13;2023
7;703;71;21;7;2023
7;703;71;62;11;2023
7;703;71;24;18;2023
7;703;71;43;27;2023
7;703;71;31;6;2023
7;703;71;23;12;2023
7;703;71;15;3;2023
7;703;71;24;12;2023
7;703;71;34;12;2023
7;703;71;27;12;2023
7;703;71;29;14;2023
7;703;71;18;11;2023
7;703;71;15;7;2023
7;703;71;6;0;2023
7;703;71;15;7;2023
7;703;71;11;4;2023
7;703;71;9;2;2023
7;703;71;12;0;2023
7;703;71;25;11;2023
7;703;71;191;89;2023
7;703;71;174;96;2023
7;703;71;190;77;2023
7;703;71;177;91;2023
7;703;71;190;75;2023
7;703;71;154;64;2023
7;703;71;17;8;2023
7;703;71;23;20;2023
7;703;71;16;13;2023
7;703;71;21;1;2023
7;703;71;20;8;2023
7;703;71;38;0;2023
7;703;71;17;14;2023
7;703;71;4;2;2023
7;703;71;31;2;2023
7;703;71;10;1;2023
7;703;71;40;10;2023
7;703;71;14;13;2023
7;703;71;26;10;2023
7;703;71;17;14;2023
7;703;71;21;5;2023
7;703;71;45;11;2023
7;703;71;15;5;2023
7;703;71;24;1;2023
7;703;71;17;5;2023
7;703;71;6;0;2023
7;703;71;7;0;2023
7;703;71;9;5;2023
7;703;71;10;1;2023
7;703;71;11;1;2023
7;703;71;11;2;2023
7;718;31;21;6;2023
7;718;31;12;1;2023
7;718;31;21;7;2023
7;718;34;7;7;2023
7;718;34;18;2;2023
7;718;34;14;8;2023
7;718;34;38;2;2023
7;718;34;15;5;2023
7;718;34;63;8;2023
7;718;34;511;216;2023
7;718;34;247;29;2023
7;718;34;12;9;2023
7;718;34;13;12;2023
7;718;34;11;10;2023
7;718;34;10;3;2023
7;718;34;11;6;2023
7;718;31;58;21;2023
7;718;31;96;27;2023
7;718;34;22;1;2023
7;718;34;24;3;2023
7;718;31;21;9;2023
7;718;31;28;7;2023
7;718;31;15;9;2023
7;718;34;17;6;2023
7;718;31;543;450;2023
7;718;31;187;53;2023
7;718;31;21;13;2023
7;718;31;29;0;2023
7;718;31;60;23;2023
7;718;31;26;8;2023
7;718;31;13;3;2023
7;718;34;19;4;2023
7;718;34;18;5;2023
7;718;34;10;3;2023
7;718;34;8;2;2023
7;718;34;25;8;2023
7;718;34;30;0;2023
7;704;31;31;11;2023
7;704;34;5;3;2023
7;704;31;25;18;2023
7;704;31;17;6;2023
7;704;31;10;1;2023
7;704;34;41;29;2023
7;704;34;45;17;2023
7;704;34;31;19;2023
7;704;31;23;11;2023
7;704;31;25;8;2023
7;704;31;32;16;2023
7;704;31;23;7;2023
7;704;31;20;7;2023
7;704;31;18;6;2023
7;704;31;205;126;2023
7;704;31;120;42;2023
7;704;31;24;5;2023
7;704;31;19;6;2023
7;704;31;1;10;2023
7;704;31;21;9;2023
7;704;31;17;8;2023
7;704;31;42;13;2023
7;704;31;25;3;2023
7;704;31;31;16;2023
7;704;31;26;15;2023
7;704;31;3;6;2023
7;704;31;1;1;2023
7;704;31;21;8;2023
7;704;31;15;1;2023
10;1019;71;30;3;2023
10;1019;71;41;4;2023
10;1019;71;25;3;2023
10;1019;71;34;4;2023
10;1019;71;29;5;2023
10;1019;71;27;4;2023
10;1019;71;21;6;2023
10;1019;71;37;5;2023
10;1019;71;32;4;2023
10;1019;71;29;9;2023
10;1019;71;27;8;2023
10;1019;71;30;4;2023
10;1019;71;40;0;2023
10;1019;71;46;0;2023
10;1019;71;35;0;2023
10;1019;71;8;3;2023
10;1019;71;21;2;2023
10;1019;71;16;2;2023
10;1019;71;14;6;2023
10;1019;71;22;4;2023
10;1019;71;13;6;2023
10;1019;71;13;1;2023
10;1019;71;13;1;2023
10;1018;31;62;19;2023
10;1018;31;18;9;2023
10;1018;42;50;45;2023
10;1018;42;44;44;2023
10;1018;42;27;16;2023
10;1018;34;106;57;2023
10;1018;34;101;22;2023
10;1018;31;48;17;2023
10;1018;31;12;6;2023
10;1018;31;14;3;2023
10;1018;31;19;4;2023
10;1018;31;64;30;2023
10;1018;31;21;7;2023
10;1018;31;8;2;2023
10;1018;31;35;11;2023
10;1018;31;24;4;2023
10;1018;34;16;5;2023
10;1018;34;7;3;2023
10;1018;34;34;3;2023
10;1018;31;216;108;2023
10;1018;31;164;48;2023
10;1018;31;24;10;2023
10;1018;31;106;43;2023
10;1018;31;70;36;2023
10;1018;31;20;3;2023
10;1018;31;5;1;2023
10;1018;31;59;36;2023
10;1018;31;43;21;2023
10;1011;53;12;11;2023
10;1011;53;15;2;2023
10;1011;53;20;8;2023
10;1011;42;9;7;2023
10;1011;42;7;3;2023
10;1011;53;7;11;2023
10;1011;53;19;1;2023
10;1011;53;7;7;2023
10;1011;53;13;14;2023
10;1011;53;13;14;2023
10;1011;53;14;21;2023
10;1011;53;15;14;2023
10;1011;53;36;39;2023
10;1011;53;15;7;2023
10;1011;53;9;4;2023
10;1011;53;31;23;2023
10;1011;53;13;19;2023
10;1011;53;7;7;2023
10;1011;53;50;29;2023
10;1011;53;40;24;2023
10;1011;53;35;29;2023
10;1011;53;41;34;2023
10;1011;53;46;36;2023
10;1011;53;45;29;2023
10;1011;42;43;26;2023
10;1011;42;36;31;2023
10;1011;42;33;28;2023
10;1011;42;26;27;2023
10;1011;42;29;27;2023
10;1011;42;24;22;2023
10;1011;42;11;13;2023
10;1017;42;10;16;2023
10;1017;42;7;0;2023
10;1017;53;4;6;2023
10;1017;53;6;6;2023
10;1017;51;3;4;2023
10;1017;51;1;2;2023
10;1017;51;2;0;2023
10;1017;51;2;0;2023
10;1017;51;2;1;2023
10;1017;51;4;8;2023
10;1017;51;7;1;2023
10;1017;51;3;1;2023
10;1017;51;3;1;2023
10;1017;51;1;1;2023
10;1017;53;2;2;2023
10;1017;42;35;41;2023
10;1017;42;24;42;2023
10;1017;42;37;36;2023
10;1017;42;2;2;2023
10;1017;42;5;5;2023
10;1017;42;2;4;2023
10;1017;42;9;3;2023
10;1017;42;13;3;2023
10;1017;51;25;9;2023
10;1017;51;15;14;2023
10;1017;51;31;13;2023
10;1017;51;37;3;2023
10;1017;51;33;7;2023
10;1017;51;36;2;2023
10;1017;51;4;1;2023
10;1017;51;2;1;2023
10;1017;51;4;0;2023
10;1017;51;6;0;2023
10;1017;51;1;0;2023
10;1017;53;45;24;2023
10;1017;53;38;29;2023
10;1017;53;39;24;2023
10;1017;53;2;4;2023
10;1017;53;6;1;2023
10;1017;53;3;0;2023
10;1017;53;2;3;2023
10;1017;53;4;3;2023
10;1017;53;32;45;2023
10;1017;53;29;33;2023
10;1017;53;34;37;2023
10;1017;52;15;19;2023
10;1017;52;15;15;2023
10;1017;52;10;24;2023
10;1017;51;16;8;2023
10;1017;51;12;9;2023
10;1017;51;9;8;2023
10;1017;53;15;10;2023
10;1017;53;11;5;2023
10;1017;53;6;4;2023
10;1017;53;4;3;2023
10;1017;53;7;1;2023
10;1017;53;9;9;2023
10;1017;53;14;11;2023
10;1015;62;66;17;2023
10;1015;62;34;4;2023
10;1015;53;26;113;2023
10;1015;53;20;99;2023
10;1015;53;64;97;2023
10;1015;53;77;80;2023
10;1015;53;84;62;2023
10;1015;53;54;28;2023
10;1014;31;13;13;2023
10;1014;42;97;79;2023
10;1014;42;84;39;2023
10;1014;34;21;3;2023
10;1014;34;195;78;2023
10;1014;34;56;11;2023
10;1014;34;13;12;2023
10;1014;34;7;4;2023
10;1014;22;9;4;2023
10;1014;22;13;7;2023
10;1014;34;36;11;2023
10;1014;34;25;15;2023
10;1014;34;23;3;2023
10;1014;31;14;7;2023
10;1014;31;373;151;2023
10;1014;31;117;30;2023
10;1014;31;23;11;2023
10;1014;31;65;17;2023
10;1014;31;38;9;2023
10;1014;31;30;11;2023
10;1014;31;39;17;2023
10;1014;31;23;11;2023
10;1014;31;30;5;2023
10;1014;31;24;4;2023
10;1014;34;21;14;2023
10;1013;71;7;1;2023
10;1013;71;65;60;2023
10;1013;71;58;51;2023
10;1013;71;53;44;2023
